StartSize,PositionDir,Dir,Returnn,Abort,TotalGain
83.05555556,65,1,100,0,-19.722222222,
82.77777778,65,1,100,0,-19.722222222,
83.05555556,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
83.61111111,65,1,100,0,-19.722222222,
82.77777778,65,1,100,0,-19.722222222,
83.05555556,65,1,100,0,-19.722222222,
84.16666667,65,1,100,0,-19.722222222,
83.88888889,65,1,100,0,-19.722222222,
84.16666667,65,1,100,0,-19.722222222,
83.61111111,65,1,100,0,-19.722222222,
84.44444444,65,1,100,0,-19.722222222,
85,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
85.27777778,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
85,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
85,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
83.88888889,65,1,100,0,-19.722222222,
84.44444444,65,1,100,0,-19.722222222,
85,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
85,65,1,100,0,-19.722222222,
86.11111111,65,1,100,0,-19.722222222,
85,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
85,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
85,65,1,100,0,-19.722222222,
86.11111111,65,1,100,0,-19.722222222,
85.27777778,65,1,100,0,-19.722222222,
86.11111111,65,1,100,0,-19.722222222,
87.22222222,65,1,100,0,-19.722222222,
86.94444444,65,1,100,0,-19.722222222,
87.22222222,65,1,100,0,-19.722222222,
86.94444444,65,1,100,0,-19.722222222,
87.22222222,65,1,100,0,-19.722222222,
88.05555556,65,1,100,0,-19.722222222,
89.16666667,65,1,100,0,-19.722222222,
90,65,1,100,0,-19.722222222,
89.72222222,65,1,100,0,-19.722222222,
90,65,1,100,0,-19.722222222,
89.16666667,65,1,100,0,-19.722222222,
88.88888889,65,1,100,0,-19.722222222,
89.16666667,65,1,100,0,-19.722222222,
88.88888889,65,1,100,0,-19.722222222,
87.77777778,65,1,100,0,-19.722222222,
88.05555556,65,1,100,0,-19.722222222,
87.5,65,1,100,0,-19.722222222,
88.05555556,65,1,100,0,-19.722222222,
87.77777778,65,1,100,0,-19.722222222,
88.05555556,65,1,100,0,-19.722222222,
87.5,65,1,100,0,-19.722222222,
88.05555556,65,1,100,0,-19.722222222,
86.94444444,65,1,100,0,-19.722222222,
87.22222222,65,1,100,0,-19.722222222,
86.38888889,65,1,100,0,-19.722222222,
87.5,65,1,100,0,-19.722222222,
86.66666667,65,1,100,0,-19.722222222,
87.22222222,65,1,100,0,-19.722222222,
88.05555556,65,1,100,0,-19.722222222,
86.94444444,65,1,100,0,-19.722222222,
87.5,65,1,100,0,-19.722222222,
88.05555556,65,1,100,0,-19.722222222,
87.77777778,65,1,100,0,-19.722222222,
88.05555556,65,1,100,0,-19.722222222,
89.44444444,65,1,100,0,-19.722222222,
88.88888889,65,1,100,0,-19.722222222,
87.77777778,65,1,100,0,-19.722222222,
88.05555556,65,1,100,0,-19.722222222,
87.77777778,65,1,100,0,-19.722222222,
86.94444444,65,1,100,0,-19.722222222,
87.22222222,65,1,100,0,-19.722222222,
86.66666667,65,1,100,0,-19.722222222,
85.83333333,65,1,100,0,-19.722222222,
86.11111111,65,1,100,0,-19.722222222,
87.22222222,65,1,100,0,-19.722222222,
86.66666667,65,1,100,0,-19.722222222,
87.22222222,65,1,100,0,-19.722222222,
86.66666667,65,1,100,0,-19.722222222,
87.22222222,65,1,100,0,-19.722222222,
86.11111111,65,1,100,0,-19.722222222,
85.55555556,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
85,65,1,100,0,-19.722222222,
83.88888889,65,1,100,0,-19.722222222,
84.16666667,65,1,100,0,-19.722222222,
85.83333333,65,1,100,0,-19.722222222,
86.11111111,65,1,100,0,-19.722222222,
85.55555556,65,1,100,0,-19.722222222,
86.66666667,65,1,100,0,-19.722222222,
85.55555556,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
82.22222222,65,1,100,0,-19.722222222,
83.33333333,65,1,100,0,-19.722222222,
81.94444444,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
81.66666667,65,1,100,0,-19.722222222,
80.55555556,65,1,100,0,-19.722222222,
81.66666667,65,1,100,0,-19.722222222,
82.77777778,65,1,100,0,-19.722222222,
83.05555556,65,1,100,0,-19.722222222,
82.5,65,1,100,0,-19.722222222,
83.05555556,65,1,100,0,-19.722222222,
82.77777778,65,1,100,0,-19.722222222,
83.05555556,65,1,100,0,-19.722222222,
82.5,65,1,100,0,-19.722222222,
81.94444444,65,1,100,0,-19.722222222,
82.5,65,1,100,0,-19.722222222,
81.94444444,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
78.88888889,65,1,100,0,-19.722222222,
79.16666667,65,1,100,0,-19.722222222,
78.88888889,65,1,100,0,-19.722222222,
79.16666667,65,1,100,0,-19.722222222,
78.88888889,65,1,100,0,-19.722222222,
79.16666667,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
80.27777778,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
79.16666667,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
76.38888889,65,1,100,0,-19.722222222,
75.55555556,65,1,100,0,-19.722222222,
76.11111111,65,1,100,0,-19.722222222,
75.83333333,65,1,100,0,-19.722222222,
76.38888889,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
76.94444444,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
76.94444444,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
76.94444444,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
76.94444444,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
76.94444444,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
76.66666667,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
76.66666667,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
76.94444444,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
76.66666667,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
76.94444444,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
76.94444444,65,1,100,0,-19.722222222,
75.83333333,65,1,100,0,-19.722222222,
76.38888889,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
76.94444444,65,1,100,0,-19.722222222,
75.83333333,65,1,100,0,-19.722222222,
74.72222222,65,1,100,0,-19.722222222,
75.27777778,65,1,100,0,-19.722222222,
76.11111111,65,1,100,0,-19.722222222,
75.27777778,65,1,100,0,-19.722222222,
74.44444444,65,1,100,0,-19.722222222,
73.88888889,65,1,100,0,-19.722222222,
74.44444444,65,1,100,0,-19.722222222,
73.88888889,65,1,100,0,-19.722222222,
74.16666667,65,1,100,0,-19.722222222,
75,65,1,100,0,-19.722222222,
76.11111111,65,1,100,0,-19.722222222,
75.27777778,65,1,100,0,-19.722222222,
76.11111111,65,1,100,0,-19.722222222,
75.83333333,65,1,100,0,-19.722222222,
76.11111111,65,1,100,0,-19.722222222,
75.55555556,65,1,100,0,-19.722222222,
76.11111111,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
76.38888889,65,1,100,0,-19.722222222,
77.77777778,65,1,100,0,-19.722222222,
76.38888889,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
77.77777778,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
77.77777778,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
79.16666667,65,1,100,0,-19.722222222,
78.88888889,65,1,100,0,-19.722222222,
79.16666667,65,1,100,0,-19.722222222,
78.33333333,65,1,100,0,-19.722222222,
77.77777778,65,1,100,0,-19.722222222,
76.94444444,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
79.44444444,65,1,100,0,-19.722222222,
80.55555556,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
80.27777778,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
82.22222222,65,1,100,0,-19.722222222,
81.94444444,65,1,100,0,-19.722222222,
82.22222222,65,1,100,0,-19.722222222,
81.66666667,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
81.38888889,65,1,100,0,-19.722222222,
80.55555556,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
80.55555556,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
81.38888889,65,1,100,0,-19.722222222,
80.55555556,65,1,100,0,-19.722222222,
81.94444444,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
81.38888889,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
81.38888889,65,1,100,0,-19.722222222,
82.5,65,1,100,0,-19.722222222,
83.05555556,65,1,100,0,-19.722222222,
82.77777778,65,1,100,0,-19.722222222,
83.05555556,65,1,100,0,-19.722222222,
84.16666667,65,1,100,0,-19.722222222,
85.55555556,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
85.27777778,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
85,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
83.88888889,65,1,100,0,-19.722222222,
84.16666667,65,1,100,0,-19.722222222,
83.88888889,65,1,100,0,-19.722222222,
84.44444444,65,1,100,0,-19.722222222,
83.88888889,65,1,100,0,-19.722222222,
84.16666667,65,1,100,0,-19.722222222,
83.61111111,65,1,100,0,-19.722222222,
84.16666667,65,1,100,0,-19.722222222,
83.88888889,65,1,100,0,-19.722222222,
84.44444444,65,1,100,0,-19.722222222,
83.88888889,65,1,100,0,-19.722222222,
84.16666667,65,1,100,0,-19.722222222,
83.88888889,65,1,100,0,-19.722222222,
82.5,65,1,100,0,-19.722222222,
81.94444444,65,1,100,0,-19.722222222,
82.22222222,65,1,100,0,-19.722222222,
81.94444444,65,1,100,0,-19.722222222,
82.5,65,1,100,0,-19.722222222,
83.05555556,65,1,100,0,-19.722222222,
82.77777778,65,1,100,0,-19.722222222,
83.05555556,65,1,100,0,-19.722222222,
84.44444444,65,1,100,0,-19.722222222,
86.11111111,65,1,100,0,-19.722222222,
87.22222222,65,1,100,0,-19.722222222,
86.94444444,65,1,100,0,-19.722222222,
87.22222222,65,1,100,0,-19.722222222,
86.94444444,65,1,100,0,-19.722222222,
87.22222222,65,1,100,0,-19.722222222,
86.94444444,65,1,100,0,-19.722222222,
85.83333333,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
83.88888889,65,1,100,0,-19.722222222,
84.16666667,65,1,100,0,-19.722222222,
83.88888889,65,1,100,0,-19.722222222,
82.77777778,65,1,100,0,-19.722222222,
83.05555556,65,1,100,0,-19.722222222,
82.77777778,65,1,100,0,-19.722222222,
83.05555556,65,1,100,0,-19.722222222,
82.77777778,65,1,100,0,-19.722222222,
83.33333333,65,1,100,0,-19.722222222,
82.77777778,65,1,100,0,-19.722222222,
83.05555556,65,1,100,0,-19.722222222,
82.77777778,65,1,100,0,-19.722222222,
83.33333333,65,1,100,0,-19.722222222,
82.77777778,65,1,100,0,-19.722222222,
83.05555556,65,1,100,0,-19.722222222,
84.16666667,65,1,100,0,-19.722222222,
83.88888889,65,1,100,0,-19.722222222,
84.16666667,65,1,100,0,-19.722222222,
86.66666667,65,1,100,0,-19.722222222,
87.22222222,65,1,100,0,-19.722222222,
86.94444444,65,1,100,0,-19.722222222,
87.5,65,1,100,0,-19.722222222,
88.33333333,65,1,100,0,-19.722222222,
87.77777778,65,1,100,0,-19.722222222,
88.05555556,65,1,100,0,-19.722222222,
87.77777778,65,1,100,0,-19.722222222,
88.05555556,65,1,100,0,-19.722222222,
87.77777778,65,1,100,0,-19.722222222,
86.38888889,65,1,100,0,-19.722222222,
87.5,65,1,100,0,-19.722222222,
88.05555556,65,1,100,0,-19.722222222,
86.94444444,65,1,100,0,-19.722222222,
85.83333333,65,1,100,0,-19.722222222,
84.16666667,65,1,100,0,-19.722222222,
83.33333333,65,1,100,0,-19.722222222,
84.16666667,65,1,100,0,-19.722222222,
83.61111111,65,1,100,0,-19.722222222,
82.5,65,1,100,0,-19.722222222,
81.94444444,65,1,100,0,-19.722222222,
82.22222222,65,1,100,0,-19.722222222,
81.66666667,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
81.38888889,65,1,100,0,-19.722222222,
82.22222222,65,1,100,0,-19.722222222,
83.05555556,65,1,100,0,-19.722222222,
82.77777778,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
79.44444444,65,1,100,0,-19.722222222,
78.88888889,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
80.55555556,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
79.44444444,65,1,100,0,-19.722222222,
80.27777778,65,1,100,0,-19.722222222,
79.44444444,65,1,100,0,-19.722222222,
78.61111111,65,1,100,0,-19.722222222,
79.44444444,65,1,100,0,-19.722222222,
78.88888889,65,1,100,0,-19.722222222,
79.16666667,65,1,100,0,-19.722222222,
78.33333333,65,1,100,0,-19.722222222,
79.16666667,65,1,100,0,-19.722222222,
78.88888889,65,1,100,0,-19.722222222,
79.16666667,65,1,100,0,-19.722222222,
78.88888889,65,1,100,0,-19.722222222,
79.16666667,65,1,100,0,-19.722222222,
78.88888889,65,1,100,0,-19.722222222,
79.44444444,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
79.44444444,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
78.33333333,65,1,100,0,-19.722222222,
77.77777778,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
77.77777778,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
79.16666667,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
78.61111111,65,1,100,0,-19.722222222,
79.16666667,65,1,100,0,-19.722222222,
80.27777778,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
82.22222222,65,1,100,0,-19.722222222,
81.94444444,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
79.44444444,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
79.44444444,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
77.77777778,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
77.77777778,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
77.77777778,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
77.77777778,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
77.77777778,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
77.77777778,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
79.16666667,65,1,100,0,-19.722222222,
78.88888889,65,1,100,0,-19.722222222,
79.16666667,65,1,100,0,-19.722222222,
78.88888889,65,1,100,0,-19.722222222,
79.16666667,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
77.77777778,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
77.77777778,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
77.77777778,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
77.77777778,65,1,100,0,-19.722222222,
75.55555556,65,1,100,0,-19.722222222,
74.72222222,65,1,100,0,-19.722222222,
73.88888889,65,1,100,0,-19.722222222,
72.5,65,1,100,0,-19.722222222,
73.33333333,65,1,100,0,-19.722222222,
72.5,65,1,100,0,-19.722222222,
73.05555556,65,1,100,0,-19.722222222,
72.77777778,65,1,100,0,-19.722222222,
73.05555556,65,1,100,0,-19.722222222,
72.77777778,65,1,100,0,-19.722222222,
73.05555556,65,1,100,0,-19.722222222,
72.77777778,65,1,100,0,-19.722222222,
71.94444444,65,1,100,0,-19.722222222,
70.55555556,65,1,100,0,-19.722222222,
69.72222222,65,1,100,0,-19.722222222,
70.27777778,65,1,100,0,-19.722222222,
69.72222222,65,1,100,0,-19.722222222,
70,65,1,100,0,-19.722222222,
69.72222222,65,1,100,0,-19.722222222,
70.27777778,65,1,100,0,-19.722222222,
72.22222222,65,1,100,0,-19.722222222,
73.05555556,65,1,100,0,-19.722222222,
72.22222222,65,1,100,0,-19.722222222,
71.94444444,65,1,100,0,-19.722222222,
72.22222222,65,1,100,0,-19.722222222,
71.94444444,65,1,100,0,-19.722222222,
72.22222222,65,1,100,0,-19.722222222,
71.94444444,65,1,100,0,-19.722222222,
72.22222222,65,1,100,0,-19.722222222,
73.05555556,65,1,100,0,-19.722222222,
72.5,65,1,100,0,-19.722222222,
71.94444444,65,1,100,0,-19.722222222,
72.22222222,65,1,100,0,-19.722222222,
71.94444444,65,1,100,0,-19.722222222,
72.22222222,65,1,100,0,-19.722222222,
71.94444444,65,1,100,0,-19.722222222,
72.22222222,65,1,100,0,-19.722222222,
73.05555556,65,1,100,0,-19.722222222,
74.16666667,65,1,100,0,-19.722222222,
75,65,1,100,0,-19.722222222,
76.11111111,65,1,100,0,-19.722222222,
75.27777778,65,1,100,0,-19.722222222,
74.72222222,65,1,100,0,-19.722222222,
75,65,1,100,0,-19.722222222,
74.72222222,65,1,100,0,-19.722222222,
73.88888889,65,1,100,0,-19.722222222,
74.72222222,65,1,100,0,-19.722222222,
75,65,1,100,0,-19.722222222,
74.72222222,65,1,100,0,-19.722222222,
73.88888889,65,1,100,0,-19.722222222,
74.44444444,65,1,100,0,-19.722222222,
75,65,1,100,0,-19.722222222,
74.72222222,65,1,100,0,-19.722222222,
75,65,1,100,0,-19.722222222,
76.11111111,65,1,100,0,-19.722222222,
75.83333333,65,1,100,0,-19.722222222,
76.11111111,65,1,100,0,-19.722222222,
75.83333333,65,1,100,0,-19.722222222,
76.11111111,65,1,100,0,-19.722222222,
75.83333333,65,1,100,0,-19.722222222,
76.11111111,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
76.66666667,65,1,100,0,-19.722222222,
77.22222222,65,1,100,0,-19.722222222,
78.05555556,65,1,100,0,-19.722222222,
79.16666667,65,1,100,0,-19.722222222,
80.27777778,65,1,100,0,-19.722222222,
79.44444444,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
79.72222222,65,1,100,0,-19.722222222,
80,65,1,100,0,-19.722222222,
79.44444444,65,1,100,0,-19.722222222,
80.55555556,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
80.83333333,65,1,100,0,-19.722222222,
81.11111111,65,1,100,0,-19.722222222,
82.22222222,65,1,100,0,-19.722222222,
81.94444444,65,1,100,0,-19.722222222,
82.22222222,65,1,100,0,-19.722222222,
83.05555556,65,1,100,0,-19.722222222,
82.5,65,1,100,0,-19.722222222,
83.05555556,65,1,100,0,-19.722222222,
84.16666667,65,1,100,0,-19.722222222,
85,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
85,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
85.27777778,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
83.88888889,65,1,100,0,-19.722222222,
84.16666667,65,1,100,0,-19.722222222,
83.88888889,65,1,100,0,-19.722222222,
84.72222222,65,1,100,0,-19.722222222,
85,65,1,100,0,-19.722222222,
86.11111111,65,1,100,0,-19.722222222,
87.22222222,65,1,100,0,-19.722222222,
86.66666667,65,1,100,0,-19.722222222,
87.22222222,65,1,100,0,-19.722222222,
88.05555556,65,1,100,0,-19.722222222,
87.77777778,65,1,100,0,-19.722222222,
88.05555556,65,1,100,0,-19.722222222,
87.77777778,65,1,100,0,-19.722222222,
88.05555556,65,1,100,0,-19.722222222,
89.16666667,65,1,100,0,-19.722222222,
88.61111111,65,1,100,0,-19.722222222,
87.77777778,65,1,100,0,-19.722222222,
88.33333333,65,1,100,0,-19.722222222,
89.16666667,65,1,100,0,-19.722222222,
88.88888889,65,1,100,0,-19.722222222,
89.16666667,65,1,100,0,-19.722222222,
88.88888889,65,1,100,0,-19.722222222,
89.16666667,65,1,100,0,-19.722222222,
88.33333333,65,1,100,0,-19.722222222,
89.16666667,65,1,100,0,-19.722222222,
88.88888889,65,1,100,0,-19.722222222,
89.44444444,65,1,100,0,-19.722222222,
91.66666667,65,1,100,0,-19.722222222,
90.55555556,65,1,100,0,-19.722222222,
89.44444444,65,1,100,0,-19.722222222,
88.88888889,65,1,100,0,-19.722222222,
89.44444444,65,1,100,0,-19.722222222,
90,65,1,100,0,-19.722222222,
89.44444444,65,1,100,0,-19.722222222,
90.27777778,65,1,100,0,-19.722222222,
89.72222222,65,1,100,0,-19.722222222,
88.88888889,65,1,100,0,-19.722222222,
89.16666667,65,1,100,0,-19.722222222,
88.88888889,65,1,100,0,-19.722222222,
89.44444444,65,1,100,0,-19.722222222,
90,65,1,100,0,-19.722222222,
89.72222222,65,1,100,0,-19.722222222,
90,65,1,100,0,-19.722222222,
91.38888889,65,1,100,0,-19.722222222,
92.5,65,1,100,0,-19.722222222,
91.94444444,65,1,100,0,-19.722222222,
92.5,65,1,100,0,-19.722222222,
93.33333333,65,1,100,0,-19.722222222,
94.16666667,65,1,100,0,-19.722222222,
93.88888889,65,1,100,0,-19.722222222,
94.44444444,65,1,100,0,-19.722222222,
93.61111111,65,1,100,0,-19.722222222,
94.16666667,65,1,100,0,-19.722222222,
93.88888889,65,1,100,0,-19.722222222,
92.5,65,1,100,0,-19.722222222,
91.94444444,65,1,100,0,-19.722222222,
90.83333333,65,1,100,0,-19.722222222,
91.11111111,65,1,100,0,-19.722222222,
90.55555556,65,1,100,0,-19.722222222,
91.38888889,65,1,100,0,-19.722222222,
90.83333333,65,1,100,0,-19.722222222,
91.11111111,65,1,100,0,-19.722222222,
92.5,65,1,100,0,-19.722222222,
91.66666667,65,1,100,0,-19.722222222,
90.83333333,65,1,100,0,-19.722222222,
91.11111111,65,1,100,0,-19.722222222,
92.22222222,65,1,100,0,-19.722222222,
91.94444444,65,1,100,0,-19.722222222,
92.22222222,65,1,100,0,-19.722222222,
93.05555556,65,1,100,0,-19.722222222,
92.77777778,65,1,100,0,-19.722222222,
93.05555556,65,1,100,0,-19.722222222,
95,65,1,100,0,-19.722222222,
94.72222222,65,1,100,0,-19.722222222,
93.61111111,65,1,100,0,-19.722222222,
94.16666667,65,1,100,0,-19.722222222,
93.61111111,65,1,100,0,-19.722222222,
94.44444444,65,1,100,0,-19.722222222,
95,65,1,100,0,-19.722222222,
96.66666667,65,1,100,0,-19.722222222,
97.22222222,65,1,100,0,-19.722222222,
96.94444444,65,1,100,0,-19.722222222,
97.22222222,65,1,100,0,-19.722222222,
96.38888889,65,1,100,0,-19.722222222,
95.83333333,65,1,100,0,-19.722222222,
94.72222222,65,1,100,0,-19.722222222,
93.61111111,65,1,100,0,-19.722222222,
92.77777778,65,1,100,0,-19.722222222,
91.94444444,65,1,100,0,-19.722222222,
92.22222222,65,1,100,0,-19.722222222,
91.94444444,65,1,100,0,-19.722222222,
92.22222222,65,1,100,0,-19.722222222,
93.05555556,65,1,100,0,-19.722222222,
92.77777778,65,1,100,0,-19.722222222,
91.94444444,65,1,100,0,-19.722222222,
92.22222222,65,1,100,0,-19.722222222,
91.94444444,65,1,100,0,-19.722222222,
93.05555556,65,1,100,0,-19.722222222,
92.77777778,65,1,100,0,-19.722222222,
93.61111111,65,1,100,0,-19.722222222,
94.16666667,65,1,100,0,-19.722222222,
95.27777778,65,1,100,0,-19.722222222,
96.11111111,65,1,100,0,-19.722222222,
95.27777778,65,1,100,0,-19.722222222,
96.11111111,65,1,100,0,-19.722222222,
95.83333333,65,1,100,0,-19.722222222,
96.11111111,65,1,100,0,-19.722222222,
95.83333333,65,1,100,0,-19.722222222,
96.11111111,65,1,100,0,-19.722222222,
95.55555556,65,1,100,0,-19.722222222,
96.11111111,65,1,100,0,-19.722222222,
97.22222222,65,1,100,0,-19.722222222,
96.66666667,65,1,100,0,-19.722222222,
97.22222222,65,1,100,0,-19.722222222,
96.38888889,65,1,100,0,-19.722222222,
97.22222222,65,1,100,0,-19.722222222,
96.11111111,65,1,100,0,-19.722222222,
95.83333333,65,1,100,0,-19.722222222,
94.72222222,65,1,100,0,-19.722222222,
93.61111111,65,1,100,0,-19.722222222,
92.77777778,65,1,100,0,-19.722222222,
91.94444444,65,1,100,0,-19.722222222,
92.5,65,1,100,0,-19.722222222,
93.05555556,65,1,100,0,-19.722222222,
92.77777778,65,1,100,0,-19.722222222,
91.94444444,65,1,100,0,-19.722222222,
93.05555556,65,1,100,0,-19.722222222,
92.77777778,65,1,100,0,-19.722222222,
91.94444444,65,1,100,0,-19.722222222,
92.22222222,65,1,100,0,-19.722222222,
91.94444444,65,1,100,0,-19.722222222,
92.22222222,65,1,100,0,-19.722222222,
91.94444444,65,1,100,0,-19.722222222,
92.22222222,65,1,100,0,-19.722222222,
91.94444444,65,1,100,0,-19.722222222,
92.22222222,65,1,100,0,-19.722222222,
91.94444444,65,1,100,0,-19.722222222,
90.55555556,65,1,100,0,-19.722222222,
91.38888889,65,1,100,0,-19.722222222,
92.77777778,65,1,100,0,-19.722222222,
91.66666667,65,1,100,0,-19.722222222,
90.83333333,65,1,100,0,-19.722222222,
91.11111111,65,1,100,0,-19.722222222,
